origem,data,remetente,mensagem,mensagem_clean
instagram_csv,,curadobia,"olá luana, bom dia! tudo bem? hoje ainda não temos sapatos dentro do curadobia. estamos olhando para adicionar essa categoria em breve",ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve
instagram_csv,,cliente,na torcida ❤️,na torcida
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,"olá, boa tarde",ola boa tarde
instagram_csv,,cliente,preciso de uma ajudinha com o meu pedido,preciso de uma ajudinha com o meu pedido
instagram_csv,,cliente,olá,ola
instagram_csv,,curadobia,"ola dany, podemos ajudar sim claro",ola dany podemos ajudar sim claro
instagram_csv,,cliente,"olá , bom dia",ola bom dia
instagram_csv,,cliente,eu comprei a calça pantalona branca no dia 13/08,eu comprei a calca pantalona branca no dia <num> <num>
instagram_csv,,cliente,e ainda não chegou,e ainda nao chegou
instagram_csv,,cliente,vc consegue rastrear o meu pedido?,vc consegue rastrear o meu pedido
instagram_csv,,curadobia,"olá dany, bom dia!",ola dany bom dia
instagram_csv,,curadobia,perfeito. estamos entrando em contato com a marca e já lhe posicionamos. tivemos alguns problemas com pedidos em função da greve dos correios e isso pode estar atrelado,perfeito estamos entrando em contato com a marca e ja lhe posicionamos tivemos alguns problemas com pedidos em funcao da greve dos correios e isso pode estar atrelado
instagram_csv,,cliente,aiiiin que pena,aiiiin que pena
instagram_csv,,cliente,eu queria usar nas fotos que irei fazer amanhã,eu queria usar nas fotos que irei fazer amanha
instagram_csv,,cliente,olá!!,ola
instagram_csv,,cliente,meu pedido chegou hj!!,meu pedido chegou hj
instagram_csv,,cliente,"mas, ficou grande😫",mas ficou grande
instagram_csv,,cliente,como é o processo da troca?,como e o processo da troca
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,"oi dany, bom dia! desculpa ontem não ter te dado um retorno a marca havia informado que estaria chegando ontem mesmo",oi dany bom dia desculpa ontem nao ter te dado um retorno a marca havia informado que estaria chegando ontem mesmo
instagram_csv,,curadobia,dany vou pedir para você me informar qual o seu melhor e-mail para que a marca encaminhe as orientações,dany vou pedir para voce me informar qual o seu melhor e mail para que a marca encaminhe as orientacoes
instagram_csv,,cliente,tem cupom de desconto primeira compra?,tem cupom de desconto primeira compra
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,"olá kari, bom dia! tudo bem?",ola kari bom dia tudo bem
instagram_csv,,curadobia,não temos cupom de desconto no momento,nao temos cupom de desconto no momento
instagram_csv,,cliente,boa tarde. gostaria de saber se vocês enviam para fora do brasil. obrigada.,boa tarde gostaria de saber se voces enviam para fora do brasil obrigada
instagram_csv,,curadobia,"ola, boa tarde! infelizmente não enviamos para fora do pais. mas aceitamos cartões internacionais com entrega em todo o brasil 😉",ola boa tarde infelizmente nao enviamos para fora do pais mas aceitamos cartoes internacionais com entrega em todo o brasil
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,e esses sapatos incríveis? teremos a chance de tê-los? rs,e esses sapatos incriveis teremos a chance de te los rs
instagram_csv,,cliente,bom dia! ontem tive o prazer de conhecer vc ao vivo! eu estava no mil plantas! vc e lindíssima! ❤️,bom dia ontem tive o prazer de conhecer vc ao vivo eu estava no mil plantas vc e lindissima
instagram_csv,,curadobia,"olá cris, bom dia! tudo bem?",ola cris bom dia tudo bem
instagram_csv,,curadobia,"estamos estudando trazer essa categoria para o curadobia, porém nada de imediato ainda, mas muito legal saber do interesse! assim que tivermos iremos te manter avisada",estamos estudando trazer essa categoria para o curadobia porem nada de imediato ainda mas muito legal saber do interesse assim que tivermos iremos te manter avisada
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,juliana sent an attachment.,juliana sent an attachment
instagram_csv,,cliente,bom dia. comprei esta blusa mas a parte que passa encima do ombro está solta. é assim mesmo? podemos falar para eu entender melhor? obrigada. meu cel 983389576,bom dia comprei esta blusa mas a parte que passa encima do ombro esta solta e assim mesmo podemos falar para eu entender melhor obrigada meu cel <num>
instagram_csv,,cliente,"obrigada pelo retorno! namoro o modelo gladiador, me lembro dele, mas quando fui procurar, já não tinha mais 😐",obrigada pelo retorno namoro o modelo gladiador me lembro dele mas quando fui procurar ja nao tinha mais
instagram_csv,,cliente,reagiu com 😢 à sua mensagem,reagiu com a sua mensagem
instagram_csv,,cliente,obrigada. no aguardo que seja disponibilizado o envio.,obrigada no aguardo que seja disponibilizado o envio
instagram_csv,,curadobia,"olá juliana, boa tarde! tudo bem?",ola juliana boa tarde tudo bem
instagram_csv,,curadobia,"podemos falar sim, vou te dar um oi no whats para entendermos melhor",podemos falar sim vou te dar um oi no whats para entendermos melhor
instagram_csv,,cliente,muito obrigada,muito obrigada
instagram_csv,,curadobia,seu ddd qual seria?,seu ddd qual seria
instagram_csv,,curadobia,não reconheceu no whats esse número,nao reconheceu no whats esse numero
instagram_csv,,cliente,oi,oi
instagram_csv,,cliente,pode me chamar novamente por favor?,pode me chamar novamente por favor
instagram_csv,,cliente,11,<num>
instagram_csv,,cliente,993811193,<num>
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,ahhhh que pena que nao nos falamos,ahhhh que pena que nao nos falamos
instagram_csv,,curadobia,🥰🥰,
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,olá bom dia,ola bom dia
instagram_csv,,cliente,td bem?,td bem
instagram_csv,,cliente,"sobre a troca da calça que comprei (quero trocar por um tamanho menor). recebi um e-mail de vcs no dia 29/08/24 , respondi mas, dps disso não tive mais retorno",sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno
instagram_csv,,cliente,conseguem me ajudar por aqui?,conseguem me ajudar por aqui
instagram_csv,,curadobia,"olá dany, boa tarde! tudo bem sim e com você? peço desculpas por essa demora estou verificando sobre porque ainda não foi dada sequência na troca. o processo interno nosso já foi encaminhado com a troca para o tamanho p",ola dany boa tarde tudo bem sim e com voce peco desculpas por essa demora estou verificando sobre porque ainda nao foi dada sequencia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p
instagram_csv,,cliente,olá! por favor vcs tem desconto para a primeira compra? obrigada!,ola por favor vcs tem desconto para a primeira compra obrigada
instagram_csv,,cliente,oie,oie
instagram_csv,,cliente,mto obrigada pelo retorno,mto obrigada pelo retorno
instagram_csv,,cliente,curtiu uma mensagem,curtiu uma mensagem
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,"olá amanda, bom dia! tudo bem?",ola amanda bom dia tudo bem
instagram_csv,,curadobia,"não, não oferecemos cupom de desconto nas compras",nao nao oferecemos cupom de desconto nas compras
instagram_csv,,curadobia,oie dany. bom dia! a valéria e a lunna entraram em contato com você correto?,oie dany bom dia a valeria e a lunna entraram em contato com voce correto
instagram_csv,,cliente,obrigada!,obrigada
instagram_csv,,cliente,curtiu uma mensagem,curtiu uma mensagem
instagram_csv,,cliente,oiee! bom dia,oiee bom dia
instagram_csv,,cliente,"sim! a carol entrou em contato comigo! uma fofa , super atenciosa",sim a carol entrou em contato comigo uma fofa super atenciosa
instagram_csv,,cliente,mto obrigada msm,mto obrigada msm
instagram_csv,,curadobia,de nada!,de nada
instagram_csv,,curadobia,"imagina! qualquer coisa estamos por aqui, só chamar. abraços 💕",imagina qualquer coisa estamos por aqui so chamar abracos
instagram_csv,,cliente,curtiu uma mensagem,curtiu uma mensagem
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,"olá bia! te vi no post da teti gio amei o seu perfil eu tenho uma marca de joias autorais, com design minimalista e ouro sustentável adoraria te apresentar @eunoyah_jewelry também gostaria de conversar sobre divulgacao, se houver interesse, claro :) muito obrigada um abraço evelyn",ola bia te vi no post da teti gio amei o seu perfil eu tenho uma marca de joias autorais com design minimalista e ouro sustentavel adoraria te apresentar <user> tambem gostaria de conversar sobre divulgacao se houver interesse claro muito obrigada um abraco evelyn
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,"olá evelyn, bom dia! tudo bem? aqui somos do curadobia. você teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgação com a bia?",ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia
instagram_csv,,cliente,ambos :),ambos
instagram_csv,,cliente,bom dia!,bom dia
instagram_csv,,cliente,como posso fazer essa apresentacao?,como posso fazer essa apresentacao
instagram_csv,,cliente,obrigada pelo retorno,obrigada pelo retorno
instagram_csv,,curadobia,"evelyn, obrigada pelo interesse. para parcerias com o curadobia, peço que envie apresentações para o nosso email: contato.curadobia@gmail.com e seguimos com as tratativas por lá que fica mais fácil 😊 e para interesses de parcerias diretamente com a bia, é preciso entrar em contato diretamente com ela pelo email: biapaesdebarros@gmail.com",evelyn obrigada pelo interesse para parcerias com o curadobia peco que envie apresentacoes para o nosso email contato curadobia <user> com e seguimos com as tratativas por la que fica mais facil e para interesses de parcerias diretamente com a bia e preciso entrar em contato diretamente com ela pelo email biapaesdebarros <user> com
instagram_csv,,cliente,obrigada ;) enviarei!,obrigada enviarei
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,patifisch sent an attachment.,patifisch sent an attachment
instagram_csv,,cliente,bia! esse seu curadobia está um arraso! muito tentador. parabéns pelo projeto. uma dúvida: qual a sua altura? estou interessadíssima nessa calça mas sou baixa (160cm) e geralmente tenho que fazer a barras das calças - o que não é muito fácil com essa… 😅 obrigada,bia esse seu curadobia esta um arraso muito tentador parabens pelo projeto uma duvida qual a sua altura estou interessadissima nessa calca mas sou baixa <num> cm e geralmente tenho que fazer a barras das calcas o que nao e muito facil com essa obrigada
instagram_csv,,curadobia,oie! muito obrigada! feliz que esta curtindo curadobia,oie muito obrigada feliz que esta curtindo curadobia
instagram_csv,,curadobia,"tenho 1,78. essa calça esta mais curta para mim mesmo. te aconselho a comprar um tamanho pequeno",tenho <num> <num> essa calca esta mais curta para mim mesmo te aconselho a comprar um tamanho pequeno
